timestamp,user_id,status,verified,work_code,raw_data
"2025-11-11 13:53:37","3470026","Masuk","1","0","3470026	2025-11-11 13:53:37	0	1	0	0	0	0	0	0"
"2025-11-11 13:55:42","3470030","Masuk","1","0","3470030	2025-11-11 13:55:42	0	1	0	0	0	0	0	0"
"2025-11-11 13:59:03","3470039","Masuk","1","0","3470039	2025-11-11 13:59:03	0	1	0	0	0	0	0	0"
"2025-11-11 10:36:12","3470009","Masuk","1","0","3470009	2025-11-11 10:36:12	0	1	0	0	0	0	0	0"
"2025-11-11 11:13:56","3470005","Masuk","1","0","3470005	2025-11-11 11:13:56	0	1	0	0	0	0	0	0"
"2025-11-11 11:49:48","3470001","Masuk","1","0","3470001	2025-11-11 11:49:48	0	1	0	0	0	0	0	0"
"2025-11-11 12:05:38","3470003","Masuk","1","0","3470003	2025-11-11 12:05:38	0	1	0	0	0	0	0	0"
"2025-11-11 12:09:59","3470004","Masuk","1","0","3470004	2025-11-11 12:09:59	0	1	0	0	0	0	0	0"
"2025-11-11 12:10:16","3470010","Masuk","1","0","3470010	2025-11-11 12:10:16	0	1	0	0	0	0	0	0"
"2025-11-11 12:10:54","4470005","Masuk","1","0","4470005	2025-11-11 12:10:54	0	1	0	0	0	0	0	0"
"2025-11-11 12:11:27","3470013","Masuk","1","0","3470013	2025-11-11 12:11:27	0	1	0	0	0	0	0	0"
"2025-11-11 12:11:29","3470013","Masuk","1","0","3470013	2025-11-11 12:11:29	0	1	0	0	0	0	0	0"
"2025-11-11 12:13:38","3470019","Masuk","1","0","3470019	2025-11-11 12:13:38	0	1	0	0	0	0	0	0"
"2025-11-11 12:26:24","3470002","Masuk","1","0","3470002	2025-11-11 12:26:24	0	1	0	0	0	0	0	0"
"2025-11-11 12:26:34","4470001","Masuk","1","0","4470001	2025-11-11 12:26:34	0	1	0	0	0	0	0	0"
"2025-11-11 12:29:37","3470012","Masuk","1","0","3470012	2025-11-11 12:29:37	0	1	0	0	0	0	0	0"
"2025-11-11 12:35:34","4470004","Masuk","1","0","4470004	2025-11-11 12:35:34	0	1	0	0	0	0	0	0"
"2025-11-11 12:36:09","3470014","Masuk","1","0","3470014	2025-11-11 12:36:09	0	1	0	0	0	0	0	0"
"2025-11-11 12:40:57","3470006","Masuk","1","0","3470006	2025-11-11 12:40:57	0	1	0	0	0	0	0	0"
"2025-11-11 12:41:01","3470017","Masuk","1","0","3470017	2025-11-11 12:41:01	0	1	0	0	0	0	0	0"
"2025-11-11 12:45:24","3470007","Masuk","1","0","3470007	2025-11-11 12:45:24	0	1	0	0	0	0	0	0"
"2025-11-11 12:50:10","4470009","Masuk","1","0","4470009	2025-11-11 12:50:10	0	1	0	0	0	0	0	0"
"2025-11-11 10:35:56","0","0","0","0","OPLOG 0	0	2025-11-11 10:35:56	0	0	0	0"
"2025-11-11 11:50:13","0","3470001","0","0","OPLOG 4	0	2025-11-11 11:50:13	3470001	0	0	0"
"2025-11-11 14:05:35","3470038","Masuk","1","0","3470038	2025-11-11 14:05:35	0	1	0	0	0	0	0	0"
"2025-11-11 14:07:52","3470025","Masuk","1","0","3470025	2025-11-11 14:07:52	0	1	0	0	0	0	0	0"
"2025-11-11 14:09:03","3462929","Masuk","1","0","3462929	2025-11-11 14:09:03	0	1	0	0	0	0	0	0"
"2025-11-11 14:26:21","4470016","Masuk","1","0","4470016	2025-11-11 14:26:21	0	1	0	0	0	0	0	0"
"2025-11-11 14:27:50","0","3462929","0","0","OPLOG 4	0	2025-11-11 14:27:50	3462929	0	0	0"
"2025-11-11 14:28:26","0","3470037","0","0","OPLOG 70	0	2025-11-11 14:28:26	3470037	0	0	0"
"2025-11-11 14:28:46","0","3470037","0","0","OPLOG 30	0	2025-11-11 14:28:46	3470037	0	0	0"
"2025-11-11 14:28:50","0","3470037","0","0","OPLOG 6	0	2025-11-11 14:28:50	3470037	0	0	0"
"2025-11-11 14:29:00","3470037","Masuk","1","0","3470037	2025-11-11 14:29:00	0	1	0	0	0	0	0	0"
"2025-11-11 14:49:35","3470019","Keluar","1","0","3470019	2025-11-11 14:49:35	1	1	0	0	0	0	0	0"
"2025-11-11 14:52:29","4470009","Keluar","1","0","4470009	2025-11-11 14:52:29	1	1	0	0	0	0	0	0"
"2025-11-11 14:52:55","4470004","Keluar","1","0","4470004	2025-11-11 14:52:55	1	1	0	0	0	0	0	0"
"2025-11-11 14:54:25","4470005","Keluar","1","0","4470005	2025-11-11 14:54:25	1	1	0	0	0	0	0	0"
"2025-11-11 15:55:31","3470033","Masuk","1","0","3470033	2025-11-11 15:55:31	0	1	0	0	0	0	0	0"
"2025-11-11 15:23:51","3470014","Keluar","1","0","3470014	2025-11-11 15:23:51	1	1	0	0	0	0	0	0"
"2025-11-11 15:24:57","3470013","Keluar","1","0","3470013	2025-11-11 15:24:57	1	1	0	0	0	0	0	0"
"2025-11-11 15:29:09","3470001","Keluar","1","0","3470001	2025-11-11 15:29:09	1	1	0	0	0	0	0	0"
"2025-11-11 16:31:47","4470020","Masuk","1","0","4470020	2025-11-11 16:31:47	0	1	0	0	0	0	0	0"
"2025-11-11 16:31:54","4470014","Masuk","1","0","4470014	2025-11-11 16:31:54	0	1	0	0	0	0	0	0"
"2025-11-11 16:32:09","4470019","Masuk","1","0","4470019	2025-11-11 16:32:09	0	1	0	0	0	0	0	0"
"2025-11-11 16:32:15","3470038","Masuk","1","0","3470038	2025-11-11 16:32:15	0	1	0	0	0	0	0	0"
"2025-11-11 16:32:24","3470039","Masuk","1","0","3470039	2025-11-11 16:32:24	0	1	0	0	0	0	0	0"
"2025-11-11 16:38:30","3470025","Masuk","1","0","3470025	2025-11-11 16:38:30	0	1	0	0	0	0	0	0"
"2025-11-11 16:41:59","3470027","Masuk","1","0","3470027	2025-11-11 16:41:59	0	1	0	0	0	0	0	0"
"2025-11-11 16:44:53","4470021","Masuk","1","0","4470021	2025-11-11 16:44:53	0	1	0	0	0	0	0	0"
"2025-11-11 16:45:10","3470026","Masuk","1","0","3470026	2025-11-11 16:45:10	0	1	0	0	0	0	0	0"
"2025-11-11 15:47:36","4470001","Keluar","1","0","4470001	2025-11-11 15:47:36	1	1	0	0	0	0	0	0"
"2025-11-11 16:47:52","4470016","Masuk","1","0","4470016	2025-11-11 16:47:52	0	1	0	0	0	0	0	0"
"2025-11-11 16:47:57","3470037","Masuk","1","0","3470037	2025-11-11 16:47:57	0	1	0	0	0	0	0	0"
"2025-11-11 15:48:20","3470002","Keluar","1","0","3470002	2025-11-11 15:48:20	1	1	0	0	0	0	0	0"
"2025-11-11 15:48:46","3470012","Keluar","1","0","3470012	2025-11-11 15:48:46	1	1	0	0	0	0	0	0"
"2025-11-11 15:48:54","3470003","Keluar","1","0","3470003	2025-11-11 15:48:54	1	1	0	0	0	0	0	0"
"2025-11-11 16:50:07","3470033","Masuk","1","0","3470033	2025-11-11 16:50:07	0	1	0	0	0	0	0	0"
"2025-11-11 16:53:23","3470030","Masuk","1","0","3470030	2025-11-11 16:53:23	0	1	0	0	0	0	0	0"
"2025-11-11 16:59:15","3470022","Masuk","1","0","3470022	2025-11-11 16:59:15	0	1	0	0	0	0	0	0"
"2025-11-11 16:59:25","4470018","Masuk","1","0","4470018	2025-11-11 16:59:25	0	1	0	0	0	0	0	0"
"2025-11-11 17:06:13","4470013","Masuk","1","0","4470013	2025-11-11 17:06:13	0	1	0	0	0	0	0	0"
"2025-11-11 17:06:19","3462929","Masuk","1","0","3462929	2025-11-11 17:06:19	0	1	0	0	0	0	0	0"
"2025-11-11 16:06:26","3470007","Keluar","1","0","3470007	2025-11-11 16:06:26	1	1	0	0	0	0	0	0"
"2025-11-11 16:06:30","3470007","Keluar","1","0","3470007	2025-11-11 16:06:30	1	1	0	0	0	0	0	0"
"2025-11-11 16:09:42","3470005","Keluar","1","0","3470005	2025-11-11 16:09:42	1	1	0	0	0	0	0	0"
"2025-11-11 17:07:06","0","3462929","0","0","OPLOG 4	0	2025-11-11 17:07:06	3462929	0	0	0"
"2025-11-11 17:08:18","0","3470028","0","0","OPLOG 70	0	2025-11-11 17:08:18	3470028	0	0	0"
"2025-11-11 17:08:59","3470028","Masuk","1","0","3470028	2025-11-11 17:08:59	0	1	0	0	0	0	0	0"
"2025-11-11 17:08:51","0","3470028","0","0","OPLOG 30	0	2025-11-11 17:08:51	3470028	0	0	0"
"2025-11-11 17:08:52","0","3470028","0","0","OPLOG 6	0	2025-11-11 17:08:52	3470028	0	0	0"
"2025-11-12 09:28:33","3462929","Masuk","1","0","3462929	2025-11-12 09:28:33	0	1	0	0	0	0	0	0"
"2025-11-12 12:07:50","3470030","Masuk","1","0","3470030	2025-11-12 12:07:50	0	1	0	0	0	0	0	0"
"2025-11-12 12:08:00","4470013","Masuk","1","0","4470013	2025-11-12 12:08:00	0	1	0	0	0	0	0	0"
"2025-11-12 12:29:42","3470033","Masuk","1","0","3470033	2025-11-12 12:29:42	0	1	0	0	0	0	0	0"
"2025-11-12 11:59:27","3470004","Masuk","1","0","3470004	2025-11-12 11:59:27	0	1	0	0	0	0	0	0"
"2025-11-12 12:03:27","3470009","Masuk","1","0","3470009	2025-11-12 12:03:27	0	1	0	0	0	0	0	0"
"2025-11-12 13:04:36","4470018","Masuk","1","0","4470018	2025-11-12 13:04:36	0	1	0	0	0	0	0	0"
"2025-11-12 13:05:20","3470022","Masuk","1","0","3470022	2025-11-12 13:05:20	0	1	0	0	0	0	0	0"
"2025-11-12 12:06:23","3470007","Masuk","1","0","3470007	2025-11-12 12:06:23	0	1	0	0	0	0	0	0"
"2025-11-12 12:09:50","3470001","Masuk","1","0","3470001	2025-11-12 12:09:50	0	1	0	0	0	0	0	0"
"2025-11-12 12:16:06","4470004","Masuk","1","0","4470004	2025-11-12 12:16:06	0	1	0	0	0	0	0	0"
"2025-11-12 12:16:12","3470014","Masuk","1","0","3470014	2025-11-12 12:16:12	0	1	0	0	0	0	0	0"
"2025-11-12 12:16:33","3470010","Masuk","1","0","3470010	2025-11-12 12:16:33	0	1	0	0	0	0	0	0"
"2025-11-12 12:16:38","3470010","Masuk","1","0","3470010	2025-11-12 12:16:38	0	1	0	0	0	0	0	0"
"2025-11-12 12:16:48","3470012","Masuk","1","0","3470012	2025-11-12 12:16:48	0	1	0	0	0	0	0	0"
"2025-11-12 12:23:14","3470006","Masuk","1","0","3470006	2025-11-12 12:23:14	0	1	0	0	0	0	0	0"
"2025-11-12 13:32:02","3470027","Masuk","1","0","3470027	2025-11-12 13:32:02	0	1	0	0	0	0	0	0"
"2025-11-12 13:40:58","0","3462929","0","0","OPLOG 4	0	2025-11-12 13:40:58	3462929	0	0	0"
"2025-11-12 13:42:22","0","4470015","0","0","OPLOG 70	0	2025-11-12 13:42:22	4470015	0	0	0"
"2025-11-12 13:42:44","0","4470015","0","0","OPLOG 30	0	2025-11-12 13:42:44	4470015	0	0	0"
"2025-11-12 13:42:49","0","4470015","0","0","OPLOG 6	0	2025-11-12 13:42:49	4470015	0	0	0"
"2025-11-12 13:43:02","3470041","Masuk","1","0","3470041	2025-11-12 13:43:02	0	1	0	0	0	0	0	0"
"2025-11-12 13:43:11","4470015","Masuk","1","0","4470015	2025-11-12 13:43:11	0	1	0	0	0	0	0	0"
"2025-11-12 12:44:00","3470003","Masuk","1","0","3470003	2025-11-12 12:44:00	0	1	0	0	0	0	0	0"
"2025-11-12 12:44:27","3470002","Masuk","1","0","3470002	2025-11-12 12:44:27	0	1	0	0	0	0	0	0"
"2025-11-12 12:44:37","4470001","Masuk","1","0","4470001	2025-11-12 12:44:37	0	1	0	0	0	0	0	0"
"2025-11-12 12:46:15","3470013","Masuk","1","0","3470013	2025-11-12 12:46:15	0	1	0	0	0	0	0	0"
"2025-11-12 13:50:53","4470014","Masuk","1","0","4470014	2025-11-12 13:50:53	0	1	0	0	0	0	0	0"
"2025-11-12 12:53:58","4470008","Masuk","1","0","4470008	2025-11-12 12:53:58	0	1	0	0	0	0	0	0"
"2025-11-12 12:54:08","4470007","Masuk","1","0","4470007	2025-11-12 12:54:08	0	1	0	0	0	0	0	0"
"2025-11-12 12:54:22","3470005","Masuk","1","0","3470005	2025-11-12 12:54:22	0	1	0	0	0	0	0	0"
"2025-11-12 12:55:37","3470017","Masuk","1","0","3470017	2025-11-12 12:55:37	0	1	0	0	0	0	0	0"
"2025-11-12 13:56:15","3470025","Masuk","1","0","3470025	2025-11-12 13:56:15	0	1	0	0	0	0	0	0"
"2025-11-12 13:57:29","4470017","Masuk","1","0","4470017	2025-11-12 13:57:29	0	1	0	0	0	0	0	0"
"2025-11-12 14:05:45","3470032","Masuk","1","0","3470032	2025-11-12 14:05:45	0	1	0	0	0	0	0	0"
"2025-11-12 14:08:14","3470038","Masuk","1","0","3470038	2025-11-12 14:08:14	0	1	0	0	0	0	0	0"
"2025-11-12 14:15:51","3470040","Masuk","1","0","3470040	2025-11-12 14:15:51	0	1	0	0	0	0	0	0"
"2025-11-12 14:16:01","3470039","Masuk","1","0","3470039	2025-11-12 14:16:01	0	1	0	0	0	0	0	0"
"2025-11-12 14:16:37","4470016","Masuk","1","0","4470016	2025-11-12 14:16:37	0	1	0	0	0	0	0	0"
"2025-11-12 14:20:00","3470029","Masuk","1","0","3470029	2025-11-12 14:20:00	0	1	0	0	0	0	0	0"
"2025-11-12 14:32:35","3470023","Masuk","1","0","3470023	2025-11-12 14:32:35	0	1	0	0	0	0	0	0"
"2025-11-12 13:45:51","4470009","Masuk","1","0","4470009	2025-11-12 13:45:51	0	1	0	0	0	0	0	0"
"2025-11-12 14:42:02","3470017","Keluar","1","0","3470017	2025-11-12 14:42:02	1	1	0	0	0	0	0	0"
"2025-11-12 14:42:19","3470010","Keluar","1","0","3470010	2025-11-12 14:42:19	1	1	0	0	0	0	0	0"
"2025-11-12 14:43:00","3470012","Keluar","1","0","3470012	2025-11-12 14:43:00	1	1	0	0	0	0	0	0"
"2025-11-12 14:44:45","3470013","Keluar","1","0","3470013	2025-11-12 14:44:45	1	1	0	0	0	0	0	0"
"2025-11-12 15:14:43","4470004","Keluar","1","0","4470004	2025-11-12 15:14:43	1	1	0	0	0	0	0	0"
"2025-11-12 15:14:50","4470007","Keluar","1","0","4470007	2025-11-12 15:14:50	1	1	0	0	0	0	0	0"
"2025-11-12 15:16:08","4470008","Keluar","1","0","4470008	2025-11-12 15:16:08	1	1	0	0	0	0	0	0"
"2025-11-12 15:16:15","4470009","Keluar","1","0","4470009	2025-11-12 15:16:15	1	1	0	0	0	0	0	0"
"2025-11-12 16:16:32","3470039","Masuk","1","0","3470039	2025-11-12 16:16:32	0	1	0	0	0	0	0	0"
"2025-11-12 16:16:44","3470037","Masuk","1","0","3470037	2025-11-12 16:16:44	0	1	0	0	0	0	0	0"
"2025-11-12 15:20:19","4470001","Keluar","1","0","4470001	2025-11-12 15:20:19	1	1	0	0	0	0	0	0"
"2025-11-12 15:20:28","3470002","Keluar","1","0","3470002	2025-11-12 15:20:28	1	1	0	0	0	0	0	0"
"2025-11-12 15:31:13","3470014","Keluar","1","0","3470014	2025-11-12 15:31:13	1	1	0	0	0	0	0	0"
"2025-11-12 15:32:23","3470003","Keluar","1","0","3470003	2025-11-12 15:32:23	1	1	0	0	0	0	0	0"
"2025-11-12 16:35:41","3470038","Masuk","1","0","3470038	2025-11-12 16:35:41	0	1	0	0	0	0	0	0"
"2025-11-12 15:36:46","3470009","Keluar","1","0","3470009	2025-11-12 15:36:46	1	1	0	0	0	0	0	0"
"2025-11-12 16:40:06","3470041","Masuk","1","0","3470041	2025-11-12 16:40:06	0	1	0	0	0	0	0	0"
"2025-11-12 16:41:19","3470029","Masuk","1","0","3470029	2025-11-12 16:41:19	0	1	0	0	0	0	0	0"
"2025-11-12 16:42:31","3470025","Masuk","1","0","3470025	2025-11-12 16:42:31	0	1	0	0	0	0	0	0"
"2025-11-12 16:44:14","4470014","Masuk","1","0","4470014	2025-11-12 16:44:14	0	1	0	0	0	0	0	0"
"2025-11-12 16:45:03","3470027","Masuk","1","0","3470027	2025-11-12 16:45:03	0	1	0	0	0	0	0	0"
"2025-11-12 15:45:35","3470001","Keluar","1","0","3470001	2025-11-12 15:45:35	1	1	0	0	0	0	0	0"
"2025-11-12 16:56:40","4470017","Masuk","1","0","4470017	2025-11-12 16:56:40	0	1	0	0	0	0	0	0"
"2025-11-12 16:09:25","3470005","Keluar","1","0","3470005	2025-11-12 16:09:25	1	1	0	0	0	0	0	0"
"2025-11-12 17:44:44","3470022","Masuk","1","0","3470022	2025-11-12 17:44:44	0	1	0	0	0	0	0	0"
"2025-11-12 17:45:05","3470037","Masuk","1","0","3470037	2025-11-12 17:45:05	0	1	0	0	0	0	0	0"
"2025-11-12 17:45:11","4470016","Masuk","1","0","4470016	2025-11-12 17:45:11	0	1	0	0	0	0	0	0"
"2025-11-12 17:46:15","4470018","Masuk","1","0","4470018	2025-11-12 17:46:15	0	1	0	0	0	0	0	0"
"2025-11-12 17:46:32","3470023","Masuk","1","0","3470023	2025-11-12 17:46:32	0	1	0	0	0	0	0	0"
"2025-11-12 17:46:53","3470040","Masuk","1","0","3470040	2025-11-12 17:46:53	0	1	0	0	0	0	0	0"
"2025-11-12 17:54:02","4470013","Masuk","1","0","4470013	2025-11-12 17:54:02	0	1	0	0	0	0	0	0"
"2025-11-12 17:58:34","3462929","Masuk","1","0","3462929	2025-11-12 17:58:34	0	1	0	0	0	0	0	0"
"2025-11-13 09:05:41","3470026","Masuk","1","0","3470026	2025-11-13 09:05:41	0	1	0	0	0	0	0	0"
"2025-11-13 09:39:53","3470037","Masuk","1","0","3470037	2025-11-13 09:39:53	0	1	0	0	0	0	0	0"
"2025-11-13 11:53:24","3470023","Masuk","1","0","3470023	2025-11-13 11:53:24	0	1	0	0	0	0	0	0"
"2025-11-13 11:58:11","3470023","Masuk","1","0","3470023	2025-11-13 11:58:11	0	1	0	0	0	0	0	0"
"2025-11-13 11:08:33","3470021","Masuk","1","0","3470021	2025-11-13 11:08:33	0	1	0	0	0	0	0	0"
"2025-11-13 12:22:14","4470013","Masuk","1","0","4470013	2025-11-13 12:22:14	0	1	0	0	0	0	0	0"
"2025-11-13 11:33:51","3470005","Masuk","1","0","3470005	2025-11-13 11:33:51	0	1	0	0	0	0	0	0"
"2025-11-13 12:47:49","3470022","Masuk","1","0","3470022	2025-11-13 12:47:49	0	1	0	0	0	0	0	0"
"2025-11-13 12:02:29","3470005","Masuk","1","0","3470005	2025-11-13 12:02:29	0	1	0	0	0	0	0	0"
"2025-11-13 12:03:13","0","3470005","0","0","OPLOG 4	0	2025-11-13 12:03:13	3470005	0	0	0"
"2025-11-13 12:04:12","0","3470004","0","0","OPLOG 36	0	2025-11-13 12:04:12	3470004	0	0	0"
"2025-11-13 12:04:16","0","3470004","0","0","OPLOG 6	0	2025-11-13 12:04:16	3470004	0	0	0"
"2025-11-13 12:04:29","3470004","Masuk","1","0","3470004	2025-11-13 12:04:29	0	1	0	0	0	0	0	0"
"2025-11-13 12:08:55","4470005","Masuk","1","0","4470005	2025-11-13 12:08:55	0	1	0	0	0	0	0	0"
"2025-11-13 12:11:52","3470010","Masuk","1","0","3470010	2025-11-13 12:11:52	0	1	0	0	0	0	0	0"
"2025-11-13 12:13:39","3470001","Masuk","1","0","3470001	2025-11-13 12:13:39	0	1	0	0	0	0	0	0"
"2025-11-13 12:14:05","3470012","Masuk","1","0","3470012	2025-11-13 12:14:05	0	1	0	0	0	0	0	0"
"2025-11-13 12:16:20","3470014","Masuk","1","0","3470014	2025-11-13 12:16:20	0	1	0	0	0	0	0	0"
"2025-11-13 12:16:35","4470004","Masuk","1","0","4470004	2025-11-13 12:16:35	0	1	0	0	0	0	0	0"
"2025-11-13 12:21:37","3470003","Masuk","1","0","3470003	2025-11-13 12:21:37	0	1	0	0	0	0	0	0"
"2025-11-13 12:27:01","3470002","Masuk","1","0","3470002	2025-11-13 12:27:01	0	1	0	0	0	0	0	0"
"2025-11-13 12:27:23","4470007","Masuk","1","0","4470007	2025-11-13 12:27:23	0	1	0	0	0	0	0	0"
"2025-11-13 12:27:30","4470001","Masuk","1","0","4470001	2025-11-13 12:27:30	0	1	0	0	0	0	0	0"
"2025-11-13 12:27:36","3470017","Masuk","1","0","3470017	2025-11-13 12:27:36	0	1	0	0	0	0	0	0"
"2025-11-13 12:27:49","3470017","Masuk","1","0","3470017	2025-11-13 12:27:49	0	1	0	0	0	0	0	0"
"2025-11-13 12:28:41","3470015","Masuk","1","0","3470015	2025-11-13 12:28:41	0	1	0	0	0	0	0	0"
"2025-11-13 13:31:09","3462929","Masuk","1","0","3462929	2025-11-13 13:31:09	0	1	0	0	0	0	0	0"
"2025-11-13 13:34:04","4470017","Masuk","1","0","4470017	2025-11-13 13:34:04	0	1	0	0	0	0	0	0"
"2025-11-13 12:35:54","3470006","Masuk","1","0","3470006	2025-11-13 12:35:54	0	1	0	0	0	0	0	0"
"2025-11-13 13:40:13","4470019","Masuk","1","0","4470019	2025-11-13 13:40:13	0	1	0	0	0	0	0	0"
"2025-11-13 13:46:51","4470014","Masuk","1","0","4470014	2025-11-13 13:46:51	0	1	0	0	0	0	0	0"
"2025-11-13 12:49:32","4470006","Masuk","1","0","4470006	2025-11-13 12:49:32	0	1	0	0	0	0	0	0"
"2025-11-13 13:49:54","4470015","Masuk","1","0","4470015	2025-11-13 13:49:54	0	1	0	0	0	0	0	0"
"2025-11-13 13:57:04","4470012","Masuk","1","0","4470012	2025-11-13 13:57:04	0	1	0	0	0	0	0	0"
"2025-11-13 13:58:52","3470027","Masuk","1","0","3470027	2025-11-13 13:58:52	0	1	0	0	0	0	0	0"
"2025-11-13 14:00:27","3470030","Masuk","1","0","3470030	2025-11-13 14:00:27	0	1	0	0	0	0	0	0"
"2025-11-13 14:03:18","3470040","Masuk","1","0","3470040	2025-11-13 14:03:18	0	1	0	0	0	0	0	0"
"2025-11-13 13:03:49","3470013","Masuk","1","0","3470013	2025-11-13 13:03:49	0	1	0	0	0	0	0	0"
"2025-11-13 13:03:52","3470013","Masuk","1","0","3470013	2025-11-13 13:03:52	0	1	0	0	0	0	0	0"
"2025-11-13 14:08:06","3470025","Masuk","1","0","3470025	2025-11-13 14:08:06	0	1	0	0	0	0	0	0"
"2025-11-13 14:08:14","4470021","Masuk","1","0","4470021	2025-11-13 14:08:14	0	1	0	0	0	0	0	0"
"2025-11-13 14:08:51","3470039","Masuk","1","0","3470039	2025-11-13 14:08:51	0	1	0	0	0	0	0	0"
"2025-11-13 14:10:16","3470038","Masuk","1","0","3470038	2025-11-13 14:10:16	0	1	0	0	0	0	0	0"
"2025-11-13 14:17:32","3470033","Masuk","1","0","3470033	2025-11-13 14:17:32	0	1	0	0	0	0	0	0"
"2025-11-13 13:21:53","3470007","Masuk","1","0","3470007	2025-11-13 13:21:53	0	1	0	0	0	0	0	0"
"2025-11-13 14:30:00","4470016","Masuk","1","0","4470016	2025-11-13 14:30:00	0	1	0	0	0	0	0	0"
"2025-11-13 14:32:06","3470029","Masuk","1","0","3470029	2025-11-13 14:32:06	0	1	0	0	0	0	0	0"
"2025-11-13 15:26:29","3470038","Masuk","1","0","3470038	2025-11-13 15:26:29	0	1	0	0	0	0	0	0"
"2025-11-13 16:04:32","3470026","Masuk","1","0","3470026	2025-11-13 16:04:32	0	1	0	0	0	0	0	0"
"2025-11-13 16:05:01","3470033","Masuk","1","0","3470033	2025-11-13 16:05:01	0	1	0	0	0	0	0	0"
"2025-11-13 15:09:45","3470021","Keluar","1","0","3470021	2025-11-13 15:09:45	1	1	0	0	0	0	0	0"
"2025-11-13 15:10:18","3470017","Keluar","1","0","3470017	2025-11-13 15:10:18	1	1	0	0	0	0	0	0"
"2025-11-13 15:10:30","4470008","Keluar","1","0","4470008	2025-11-13 15:10:30	1	1	0	0	0	0	0	0"
"2025-11-13 15:10:40","3470015","Keluar","1","0","3470015	2025-11-13 15:10:40	1	1	0	0	0	0	0	0"
"2025-11-13 15:10:46","4470007","Keluar","1","0","4470007	2025-11-13 15:10:46	1	1	0	0	0	0	0	0"
"2025-11-13 15:10:54","3470013","Keluar","1","0","3470013	2025-11-13 15:10:54	1	1	0	0	0	0	0	0"
"2025-11-13 15:11:08","3470014","Keluar","1","0","3470014	2025-11-13 15:11:08	1	1	0	0	0	0	0	0"
"2025-11-13 16:11:14","3470025","Masuk","1","0","3470025	2025-11-13 16:11:14	0	1	0	0	0	0	0	0"
"2025-11-13 15:11:38","3470019","Keluar","1","0","3470019	2025-11-13 15:11:38	1	1	0	0	0	0	0	0"
"2025-11-13 15:11:48","4470004","Keluar","1","0","4470004	2025-11-13 15:11:48	1	1	0	0	0	0	0	0"
"2025-11-13 15:12:17","4470009","Keluar","1","0","4470009	2025-11-13 15:12:17	1	1	0	0	0	0	0	0"
"2025-11-13 15:13:03","3470012","Keluar","1","0","3470012	2025-11-13 15:13:03	1	1	0	0	0	0	0	0"
"2025-11-13 15:15:26","4470001","Keluar","1","0","4470001	2025-11-13 15:15:26	1	1	0	0	0	0	0	0"
"2025-11-13 15:18:56","4470005","Keluar","1","0","4470005	2025-11-13 15:18:56	1	1	0	0	0	0	0	0"
"2025-11-13 16:28:29","4470019","Masuk","1","0","4470019	2025-11-13 16:28:29	0	1	0	0	0	0	0	0"
"2025-11-13 16:32:55","3470022","Masuk","1","0","3470022	2025-11-13 16:32:55	0	1	0	0	0	0	0	0"
"2025-11-13 16:33:05","4470018","Masuk","1","0","4470018	2025-11-13 16:33:05	0	1	0	0	0	0	0	0"
"2025-11-13 16:33:20","0","3462929","0","0","OPLOG 4	0	2025-11-13 16:33:20	3462929	0	0	0"
"2025-11-13 15:33:53","3470001","Keluar","1","0","3470001	2025-11-13 15:33:53	1	1	0	0	0	0	0	0"
"2025-11-13 16:34:09","0","3470024","0","0","OPLOG 70	0	2025-11-13 16:34:09	3470024	0	0	0"
"2025-11-13 16:34:41","0","3470024","0","0","OPLOG 30	0	2025-11-13 16:34:41	3470024	0	0	0"
"2025-11-13 16:34:45","0","3470024","0","0","OPLOG 6	0	2025-11-13 16:34:45	3470024	0	0	0"
"2025-11-13 16:34:59","4470017","Masuk","1","0","4470017	2025-11-13 16:34:59	0	1	0	0	0	0	0	0"
"2025-11-13 16:35:25","3470024","Masuk","1","0","3470024	2025-11-13 16:35:25	0	1	0	0	0	0	0	0"
"2025-11-13 15:40:12","3470004","Keluar","1","0","3470004	2025-11-13 15:40:12	1	1	0	0	0	0	0	0"
"2025-11-13 15:43:51","3470006","Keluar","1","0","3470006	2025-11-13 15:43:51	1	1	0	0	0	0	0	0"
"2025-11-13 15:44:06","3470002","Keluar","1","0","3470002	2025-11-13 15:44:06	1	1	0	0	0	0	0	0"
"2025-11-13 15:44:11","3470003","Keluar","1","0","3470003	2025-11-13 15:44:11	1	1	0	0	0	0	0	0"
"2025-11-13 16:45:30","4470014","Masuk","1","0","4470014	2025-11-13 16:45:30	0	1	0	0	0	0	0	0"
"2025-11-13 16:45:36","4470015","Masuk","1","0","4470015	2025-11-13 16:45:36	0	1	0	0	0	0	0	0"
"2025-11-13 16:48:03","3470027","Masuk","1","0","3470027	2025-11-13 16:48:03	0	1	0	0	0	0	0	0"
"2025-11-13 15:48:04","3470005","Keluar","1","0","3470005	2025-11-13 15:48:04	1	1	0	0	0	0	0	0"
"2025-11-13 16:49:35","3470039","Masuk","1","0","3470039	2025-11-13 16:49:35	0	1	0	0	0	0	0	0"
"2025-11-13 16:56:35","4470012","Masuk","1","0","4470012	2025-11-13 16:56:35	0	1	0	0	0	0	0	0"
"2025-11-13 16:57:41","3470029","Masuk","1","0","3470029	2025-11-13 16:57:41	0	1	0	0	0	0	0	0"
"2025-11-13 16:03:46","3470007","Keluar","1","0","3470007	2025-11-13 16:03:46	1	1	0	0	0	0	0	0"
